Store_Name,Categories,Location,Zip_Code,Price,Rating,Review_Count,geometry,State,County,City,Name,RegionID,price_int,chain,strictly_coffee,coffee_is_cat,breakfast_and_brunch,bakeries,diner,deli,ice_cream_and_froyo,juice_and_smoothie,primary_category
Square Bar Cafe,"['Desserts', 'Coffee & Tea']","(32.82139, -117.1555)",92111.0,$,3.0,728,POINT (-117.1555 32.82139),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
BAMBU,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Bubble Tea']","(32.8266, -117.15513)",92111.0,$,4.0,153,POINT (-117.15513 32.8266),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Sul & Beans,"['Shaved Ice', 'Bakeries', 'Coffee & Tea']","(32.82425, -117.15572)",92111.0,$,4.0,84,POINT (-117.15572 32.82425),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,True,False,False,False,False,bakeries
Kung Fu Tea,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(32.8300915, -117.1530821)",92111.0,$,4.5,1015,POINT (-117.1530821 32.8300915),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
R3Fresh Juice Bar,"['Juice Bars & Smoothies', 'Coffee & Tea', 'Acai Bowls']","(32.829468, -117.152588)",92111.0,$,4.5,196,POINT (-117.152588 32.829468),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
The Coffee Bean & Tea Leaf,['Coffee & Tea'],"(32.83099, -117.12775)",92123.0,$,4.0,184,POINT (-117.12775 32.83099),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.832386, -117.166038)",92111.0,$,3.0,64,POINT (-117.166038 32.832386),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
Camellia Rd Tea Bar,"['Bubble Tea', 'Desserts', 'Coffee & Tea']","(32.832212, -117.146863)",92111.0,$,4.5,227,POINT (-117.146863 32.832212),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
OO Tea,"['Coffee & Tea', 'Bubble Tea', 'Taiwanese']","(32.83338, -117.16081)",92111.0,$,4.0,418,POINT (-117.16081 32.83338),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.8303298285998, -117.153785251171)",92111.0,$,3.0,166,POINT (-117.153785251171 32.8303298285998),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
Boba Bar and Desserts,"['Coffee & Tea', 'Bubble Tea', 'Waffles']","(32.8319174050262, -117.155500461902)",92111.0,$,4.0,375,POINT (-117.155500461902 32.8319174050262),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
Cafe 160,"['Delis', 'Coffee & Tea', 'Organic Stores']","(32.81564, -117.12494)",92123.0,$,4.0,247,POINT (-117.12494 32.81564),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
Nara Ultra Lounge,"['Lounges', 'Hookah Bars', 'Coffee & Tea']","(32.83231, -117.14978)",92111.0,$$,4.0,134,POINT (-117.14978 32.83231),CA,San Diego,San Diego,Kearny Mesa,274164,2,False,False,True,False,False,False,False,False,False,other
Tea N More,"['Coffee & Tea', 'Asian Fusion']","(32.8329655742979, -117.1597782569)",92111.0,$,3.5,850,POINT (-117.1597782569 32.8329655742979),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.8311317329887, -117.130692138239)",92123.0,$,3.5,104,POINT (-117.130692138239 32.8311317329887),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.8165016174316, -117.151054382324)",92111.0,$$,3.0,11,POINT (-117.151054382324 32.8165016174316),CA,San Diego,San Diego,Kearny Mesa,274164,2,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.8196579, -117.149493)",92111.0,$,3.0,107,POINT (-117.149493 32.8196579),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
Happy Lemon,"['Bubble Tea', 'Juice Bars & Smoothies', 'Coffee & Tea']","(32.82473, -117.15458)",92111.0,$,4.5,174,POINT (-117.15458 32.82473),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(32.81313, -117.15308)",92111.0,$,3.0,69,POINT (-117.15308 32.81313),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
It's Boba Time,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(32.8190361378292, -117.155303321779)",92111.0,$,3.5,697,POINT (-117.155303321779 32.8190361378292),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.8167497, -117.1550964)",92111.0,$,3.5,29,POINT (-117.1550964 32.8167497),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,False,True,False,False,False,False,False,False,chain
M.I.Tea Express,"['Bubble Tea', 'Coffee & Tea', 'Desserts']","(32.8313644924409, -117.154286871025)",92111.0,$,3.5,378,POINT (-117.154286871025 32.8313644924409),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,False,other
The Churreria Cafe,"['Desserts', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']","(32.82435, -117.15459)",92111.0,$,4.0,207,POINT (-117.15459 32.82435),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
Sharetea,"['Coffee & Tea', 'Bubble Tea', 'Juice Bars & Smoothies']","(32.8310063, -117.1531251)",92111.0,$,3.5,536,POINT (-117.1531251 32.8310063),CA,San Diego,San Diego,Kearny Mesa,274164,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Tapioca Express,['Coffee & Tea'],"(32.8249206542969, -117.155700683594)",92111.0,$,3.5,935,POINT (-117.155700683594 32.8249206542969),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.8322517247972, -117.152725494061)",92111.0,$,4.0,26,POINT (-117.152725494061 32.8322517247972),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.8307612372982, -117.131327215869)",92123.0,$,4.0,19,POINT (-117.131327215869 32.8307612372982),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,False,True,False,False,False,False,False,False,chain
7-Eleven,"['Gas Stations', 'Convenience Stores', 'Coffee & Tea']","(32.8212944280052, -117.154560685158)",92111.0,$,3.0,14,POINT (-117.154560685158 32.8212944280052),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(32.832239249295, -117.16537090567)",92111.0,$,2.5,99,POINT (-117.16537090567 32.832239249295),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,False,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(32.83107, -117.135806)",92123.0,$,2.5,75,POINT (-117.135806 32.83107),CA,San Diego,San Diego,Kearny Mesa,274164,1,True,False,True,False,False,False,False,False,False,chain
Better Buzz Coffee - The Lab,['Coffee & Tea'],"(32.78365, -117.25232)",92109.0,$,4.0,452,POINT (-117.25232 32.78365),CA,San Diego,San Diego,Mission Beach,116638,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Swell Coffee,"['Coffee & Tea', 'Cafes']","(32.785506, -117.2529161)",92109.0,$,4.0,472,POINT (-117.2529161 32.785506),CA,San Diego,San Diego,Mission Beach,116638,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Olive Baking,"['Bakeries', 'Coffee & Tea', 'Sandwiches']","(32.78236, -117.25285)",92109.0,$,4.5,47,POINT (-117.25285 32.78236),CA,San Diego,San Diego,Mission Beach,116638,1,False,False,True,False,True,False,False,False,False,bakeries
The Mission Cafe,"['Coffee & Tea', 'Breakfast & Brunch']","(32.7846968467209, -117.25274455677)",92109.0,$$,4.5,1475,POINT (-117.25274455677 32.7846968467209),CA,San Diego,San Diego,Mission Beach,116638,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Juice Wave,"['Juice Bars & Smoothies', 'Breakfast & Brunch', 'Coffee & Tea']","(32.7832795679569, -117.252528369427)",92109.0,$,5.0,130,POINT (-117.252528369427 32.7832795679569),CA,San Diego,San Diego,Mission Beach,116638,1,False,False,True,True,False,False,False,False,True,juice_and_smoothie
Starbucks,['Coffee & Tea'],"(32.772225, -117.25099)",92109.0,$,2.0,51,POINT (-117.25099 32.772225),CA,San Diego,San Diego,Mission Beach,116638,1,True,True,True,False,False,False,False,False,False,chain
Local Krave,['Coffee & Tea'],"(32.7525099366903, -117.215706333518)",92110.0,$$,5.0,289,POINT (-117.215706333518 32.7525099366903),CA,San Diego,San Diego,Midway District,274527,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Moniker General - Coffee,['Coffee & Tea'],"(32.74097, -117.21124)",92106.0,$$,4.5,220,POINT (-117.21124 32.74097),CA,San Diego,San Diego,Midway District,274527,2,False,True,True,False,False,False,False,False,False,strictly_coffee
The WestBean Coffee Roasters,"['Coffee & Tea', 'Coffee Roasteries']","(32.7398890454243, -117.21100308001)",92106.0,$,4.0,101,POINT (-117.21100308001 32.7398890454243),CA,San Diego,San Diego,Midway District,274527,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Con Pane Rustic Breads & Cafe,"['Bakeries', 'Coffee & Tea', 'Sandwiches']","(32.7381107801373, -117.212485609001)",92106.0,$,4.5,1188,POINT (-117.212485609001 32.7381107801373),CA,San Diego,San Diego,Midway District,274527,1,False,False,True,False,True,False,False,False,False,bakeries
85°C Bakery Cafe,"['Coffee & Tea', 'Bakeries', 'Patisserie/Cake Shop']","(32.7488944138552, -117.206579027435)",92110.0,$,4.0,100,POINT (-117.206579027435 32.7488944138552),CA,San Diego,San Diego,Midway District,274527,1,False,False,True,False,True,False,False,False,False,bakeries
Naked Cafe,"['Coffee & Tea', 'Breakfast & Brunch', 'Wraps']","(32.749740036709, -117.20514010638)",92110.0,$$,4.0,502,POINT (-117.20514010638 32.749740036709),CA,San Diego,San Diego,Midway District,274527,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Chi Chocolat/Banyan Kitchen & Cafe,"['Chocolatiers & Shops', 'Coffee & Tea', 'Breakfast & Brunch']","(32.73846, -117.2128)",92106.0,$$,4.5,125,POINT (-117.2128 32.73846),CA,San Diego,San Diego,Midway District,274527,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Point Loma Tea,['Coffee & Tea'],"(32.739512, -117.21172)",92106.0,$$,4.0,46,POINT (-117.21172 32.739512),CA,San Diego,San Diego,Midway District,274527,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Peet's Coffee & Tea,['Coffee & Tea'],"(32.732139296348, -117.203950723043)",92101.0,$,4.0,70,POINT (-117.203950723043 32.732139296348),CA,San Diego,San Diego,Midway District,274527,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Dunkin' Donuts,"['Donuts', 'Coffee & Tea']","(32.72954, -117.22538)",92106.0,$,3.0,70,POINT (-117.22538 32.72954),CA,San Diego,San Diego,Midway District,274527,1,False,False,True,False,False,False,False,False,False,other
7-Eleven,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']","(32.7303857, -117.2246648)",92106.0,$,3.5,16,POINT (-117.2246648 32.7303857),CA,San Diego,San Diego,Midway District,274527,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.72795, -117.21796)",92106.0,$,3.5,79,POINT (-117.21796 32.72795),CA,San Diego,San Diego,Midway District,274527,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.7358119002535, -117.216814756393)",92106.0,$$,3.0,58,POINT (-117.216814756393 32.7358119002535),CA,San Diego,San Diego,Midway District,274527,2,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.7478032939449, -117.20729223877)",92110.0,$,4.0,77,POINT (-117.20729223877 32.7478032939449),CA,San Diego,San Diego,Midway District,274527,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.75133, -117.20641)",92110.0,$,2.5,153,POINT (-117.20641 32.75133),CA,San Diego,San Diego,Midway District,274527,1,True,True,True,False,False,False,False,False,False,chain
Pannikin Coffee & Tea,['Coffee & Tea'],"(32.7329291954, -117.200941947)",92140.0,$$,3.0,43,POINT (-117.200941947 32.7329291954),CA,San Diego,San Diego,Midway District,274527,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Ryan Bros Coffee,['Coffee & Tea'],"(32.732312, -117.197418)",92101.0,$$,3.0,32,POINT (-117.197418 32.732312),CA,San Diego,San Diego,Midway District,274527,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Einstein Bros Bagels,"['Bagels', 'Coffee & Tea']","(32.7481422, -117.2072601)",92110.0,$,3.5,135,POINT (-117.2072601 32.7481422),CA,San Diego,San Diego,Midway District,274527,1,True,False,True,False,False,False,False,False,False,chain
Peet's Coffee & Tea,['Coffee & Tea'],"(32.733191, -117.198308)",92101.0,$$,2.5,27,POINT (-117.198308 32.733191),CA,San Diego,San Diego,Midway District,274527,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Einstein Bros Bagels,"['Coffee & Tea', 'Bagels']","(32.732021, -117.203996)",92101.0,$,2.5,25,POINT (-117.203996 32.732021),CA,San Diego,San Diego,Midway District,274527,1,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.731678, -117.201127)",92138.0,$$,2.5,53,POINT (-117.201127 32.731678),CA,San Diego,San Diego,Midway District,274527,2,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.751415, -117.210206)",92110.0,$,2.5,17,POINT (-117.210206 32.751415),CA,San Diego,San Diego,Midway District,274527,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7529899, -117.20628)",92110.0,$,3.5,20,POINT (-117.20628 32.7529899),CA,San Diego,San Diego,Midway District,274527,1,True,False,True,False,False,False,False,False,False,chain
Einstein Bros Bagel,"['Desserts', 'Coffee & Tea', 'CSA']","(32.732059965344, -117.203830565173)",92101.0,$,3.0,77,POINT (-117.203830565173 32.732059965344),CA,San Diego,San Diego,Midway District,274527,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.7334423332399, -117.203873371453)",92101.0,$$,2.0,42,POINT (-117.203873371453 32.7334423332399),CA,San Diego,San Diego,Midway District,274527,2,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7500314950826, -117.209411701206)",92110.0,$$,3.0,9,POINT (-117.209411701206 32.7500314950826),CA,San Diego,San Diego,Midway District,274527,2,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.7316740722626, -117.201117015649)",92101.0,$,2.5,16,POINT (-117.201117015649 32.7316740722626),CA,San Diego,San Diego,Midway District,274527,1,True,True,True,False,False,False,False,False,False,chain
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7449415286533, -117.200139239434)",92110.0,$,2.0,11,POINT (-117.200139239434 32.7449415286533),CA,San Diego,San Diego,Midway District,274527,1,True,False,True,False,False,False,False,False,False,chain
Camden Food Co,"['Coffee & Tea', 'Bakeries', 'Health Markets']","(32.7361239830553, -117.199640478211)",92101.0,$$,2.5,58,POINT (-117.199640478211 32.7361239830553),CA,San Diego,San Diego,Midway District,274527,2,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(32.7300939, -117.1913702)",92101.0,$$,2.0,11,POINT (-117.1913702 32.7300939),CA,San Diego,San Diego,Midway District,274527,2,True,True,True,False,False,False,False,False,False,chain
Crown Point Coffee,"['Coffee & Tea', 'Bagels', 'Juice Bars & Smoothies']","(32.783, -117.23678)",92109.0,$,4.5,193,POINT (-117.23678 32.783),CA,San Diego,San Diego,Mission Bay Park,274553,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
The Coffee Method,['Coffee & Tea'],"(32.7456979, -117.2517811)",92107.0,$,4.5,116,POINT (-117.2517811 32.7456979),CA,San Diego,San Diego,Ocean Beach,117021,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Lazy Hummingbird,"['Coffee & Tea', 'Breakfast & Brunch', 'Bagels']","(32.74664, -117.24798)",92107.0,$,4.5,472,POINT (-117.24798 32.74664),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Val's Coffee Corner,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Breakfast & Brunch']","(32.7529377577206, -117.246005879022)",92107.0,$,5.0,62,POINT (-117.246005879022 32.7529377577206),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,True,False,False,False,False,True,juice_and_smoothie
The Nest,"['Coffee & Tea', 'Vegan', 'Juice Bars & Smoothies']","(32.7466087341309, -117.252151489258)",92107.0,$,4.5,100,POINT (-117.252151489258 32.7466087341309),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
OB Beans Coffee Roasters,"['Coffee Roasteries', 'Coffee & Tea', 'Cafes']","(32.7453209, -117.249174)",92107.0,$,4.5,77,POINT (-117.249174 32.7453209),CA,San Diego,San Diego,Ocean Beach,117021,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Azucar,"['Bakeries', 'Coffee & Tea']","(32.74522, -117.24779)",92107.0,$$,4.5,799,POINT (-117.24779 32.74522),CA,San Diego,San Diego,Ocean Beach,117021,2,False,False,True,False,True,False,False,False,False,bakeries
TapShack,"['Kombucha', 'Coffee & Tea']","(32.75047, -117.24289)",92107.0,$$,5.0,45,POINT (-117.24289 32.75047),CA,San Diego,San Diego,Ocean Beach,117021,2,False,False,True,False,False,False,False,False,False,other
Cafe Bella,['Coffee & Tea'],"(32.75206, -117.24618)",92107.0,$,4.5,100,POINT (-117.24618 32.75206),CA,San Diego,San Diego,Ocean Beach,117021,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Bean Me Up,['Coffee & Tea'],"(32.7502534, -117.2425282)",92107.0,$,5.0,20,POINT (-117.2425282 32.7502534),CA,San Diego,San Diego,Ocean Beach,117021,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Your Mama's Mug,"['Coffee & Tea', 'Bakeries']","(32.746438, -117.250614)",92107.0,$,4.0,94,POINT (-117.250614 32.746438),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,False,True,False,False,False,False,bakeries
Sunnie's Ocean Beach Local Mexican Cuisine & Coffee,"['Coffee & Tea', 'Mexican']","(32.7354242, -117.2536874)",92107.0,$$,4.5,139,POINT (-117.2536874 32.7354242),CA,San Diego,San Diego,Ocean Beach,117021,2,False,False,True,False,False,False,False,False,False,other
Jungle Java,"['Coffee & Tea', 'Desserts']","(32.74714, -117.25208)",92107.0,$,4.0,194,POINT (-117.25208 32.74714),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,False,False,False,False,False,False,other
Newbreak Coffee & Cafe,"['Coffee & Tea', 'Breakfast & Brunch']","(32.749023064971, -117.251776009798)",92107.0,$,3.5,316,POINT (-117.251776009798 32.749023064971),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
The Surf Check,"['Hot Dogs', 'Acai Bowls', 'Coffee & Tea']","(32.7364679905351, -117.254941)",92107.0,$,3.5,29,POINT (-117.254941 32.7364679905351),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,False,False,False,False,False,False,other
The Cliffs Cafe,"['Coffee & Tea', 'Bagels', 'Breakfast & Brunch']","(32.7437013, -117.2486639)",92107.0,$,4.0,84,POINT (-117.2486639 32.7437013),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Jake & Eggs,"['Breakfast & Brunch', 'Coffee & Tea', 'Pop-Up Restaurants']","(32.7428228, -117.2494765)",92107.0,$$,4.5,242,POINT (-117.2494765 32.7428228),CA,San Diego,San Diego,Ocean Beach,117021,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Mad Monk Tea,['Coffee & Tea'],"(32.747631, -117.249587)",92107.0,$$,5.0,70,POINT (-117.249587 32.747631),CA,San Diego,San Diego,Ocean Beach,117021,2,False,True,True,False,False,False,False,False,False,strictly_coffee
Starbucks,['Coffee & Tea'],"(32.74695, -117.25077)",92107.0,$,2.5,76,POINT (-117.25077 32.74695),CA,San Diego,San Diego,Ocean Beach,117021,1,True,True,True,False,False,False,False,False,False,chain
Sunshine Smoothies,"['Juice Bars & Smoothies', 'Coffee & Tea']","(32.7536201477051, -117.245407104492)",92107.0,$,4.5,83,POINT (-117.245407104492 32.7536201477051),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,False,False,False,False,False,True,juice_and_smoothie
Daybreak Island Grill,"['Breakfast & Brunch', 'Coffee & Tea', 'Hawaiian']","(32.7532844, -117.245526)",92107.0,$$,3.5,159,POINT (-117.245526 32.7532844),CA,San Diego,San Diego,Ocean Beach,117021,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Yogurt Farm,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Juice Bars & Smoothies']","(32.7458076477051, -117.248985290527)",92107.0,$,3.0,83,POINT (-117.248985290527 32.7458076477051),CA,San Diego,San Diego,Ocean Beach,117021,1,False,False,True,False,False,False,False,True,True,ice_cream_and_froyo
7-Eleven,"['Convenience Stores', 'Coffee & Tea']","(32.7520239417478, -117.247085630902)",92107.0,$$,2.5,30,POINT (-117.247085630902 32.7520239417478),CA,San Diego,San Diego,Ocean Beach,117021,2,True,False,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.82956, -117.20475)",92117.0,$$,4.0,45,POINT (-117.20475 32.82956),CA,San Diego,San Diego,North Clairemont,116921,2,True,True,True,False,False,False,False,False,False,chain
Aladdin Cafe,"['Mediterranean', 'Lebanese', 'Coffee & Tea']","(32.8347, -117.17546)",92117.0,$$,4.5,800,POINT (-117.17546 32.8347),CA,San Diego,San Diego,North Clairemont,116921,2,False,False,True,False,False,False,False,False,False,other
Troy's Family Restaurant & Coffee Shop,"['Coffee & Tea', 'Breakfast & Brunch', 'American (Traditional)']","(32.8308386044741, -117.204629914078)",92117.0,$,4.0,271,POINT (-117.204629914078 32.8308386044741),CA,San Diego,San Diego,North Clairemont,116921,1,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Starbucks,['Coffee & Tea'],"(32.8349439107098, -117.187325428201)",92117.0,$$,3.5,89,POINT (-117.187325428201 32.8349439107098),CA,San Diego,San Diego,North Clairemont,116921,2,True,True,True,False,False,False,False,False,False,chain
Krispy Kreme,"['Donuts', 'Coffee & Tea']","(32.83089, -117.20212)",92117.0,$,3.5,416,POINT (-117.20212 32.83089),CA,San Diego,San Diego,North Clairemont,116921,1,False,False,True,False,False,False,False,False,False,other
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(32.833168, -117.201912)",92117.0,$,2.5,50,POINT (-117.201912 32.833168),CA,San Diego,San Diego,North Clairemont,116921,1,True,False,True,False,False,False,False,False,False,chain
American House Coffee & Tea,"['Coffee & Tea', 'Tea Rooms', 'Herbs & Spices']","(32.7545562, -117.1977148)",92110.0,$$,4.5,220,POINT (-117.1977148 32.7545562),CA,San Diego,San Diego,Old Town,274893,2,False,False,True,False,False,False,False,False,False,other
Rust General Store,"['Coffee & Tea', 'American (New)']","(32.754817, -117.196955)",92110.0,$$,4.5,110,POINT (-117.196955 32.754817),CA,San Diego,San Diego,Old Town,274893,2,False,False,True,False,False,False,False,False,False,other
The Living Room Cafe and Bistro,"['Coffee & Tea', 'Breakfast & Brunch']","(32.75312, -117.19567)",92110.0,$$,2.0,652,POINT (-117.19567 32.75312),CA,San Diego,San Diego,Old Town,274893,2,False,False,True,True,False,False,False,False,False,breakfast_and_brunch
Korky's,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Desserts']","(32.7509494, -117.1932342)",92103.0,$,3.5,58,POINT (-117.1932342 32.7509494),CA,San Diego,San Diego,Old Town,274893,1,False,False,True,False,False,False,False,True,False,ice_cream_and_froyo
Industrial Grind Coffee,"['Cafes', 'Coffee & Tea', 'Bakeries']","(32.84031, -117.09823)",92124.0,$,4.5,98,POINT (-117.09823 32.84031),CA,San Diego,San Diego,Tierrasanta,118541,1,False,False,True,False,True,False,False,False,False,bakeries
Starbucks,['Coffee & Tea'],"(32.8221788106, -117.101761905)",92124.0,$$,3.0,89,POINT (-117.101761905 32.8221788106),CA,San Diego,San Diego,Tierrasanta,118541,2,True,True,True,False,False,False,False,False,False,chain
McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']","(32.8225104168772, -117.101078699352)",92124.0,$,2.0,60,POINT (-117.101078699352 32.8225104168772),CA,San Diego,San Diego,Tierrasanta,118541,1,True,False,True,False,False,False,False,False,False,chain
California Bean,['Coffee & Tea'],"(32.747947, -117.1910907)",92110.0,$,5.0,78,POINT (-117.1910907 32.747947),CA,San Diego,San Diego,Mission Hills,116647,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Kettle & Stone,['Coffee & Tea'],"(32.7516263732047, -117.178176029638)",92103.0,$,4.5,95,POINT (-117.178176029638 32.7516263732047),CA,San Diego,San Diego,Mission Hills,116647,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Meshuggah Shack,['Coffee & Tea'],"(32.7508548, -117.1714088)",92103.0,$,4.5,213,POINT (-117.1714088 32.7508548),CA,San Diego,San Diego,Mission Hills,116647,1,False,True,True,False,False,False,False,False,False,strictly_coffee
Luxury Farms,"['Specialty Food', 'Kitchen & Bath', 'Coffee & Tea']","(32.7511434, -117.1720268)",92103.0,$$,4.0,14,POINT (-117.1720268 32.7511434),CA,San Diego,San Diego,Mission Hills,116647,2,False,False,True,False,False,False,False,False,False,other
The Bean Box,"['Coffee & Tea', 'Bagels']","(32.7541395394518, -117.221983107253)",92110.0,$,4.5,80,POINT (-117.221983107253 32.7541395394518),CA,San Diego,San Diego,Point Loma Heights,268410,1,False,False,True,False,False,False,False,False,False,other
Christy's Donuts,"['Donuts', 'Coffee & Tea']","(32.74049, -117.22903)",92107.0,$,4.5,137,POINT (-117.22903 32.74049),CA,San Diego,San Diego,Point Loma Heights,268410,1,False,False,True,False,False,False,False,False,False,other
Starbucks,['Coffee & Tea'],"(32.7539119, -117.2231106)",92110.0,$,3.0,71,POINT (-117.2231106 32.7539119),CA,San Diego,San Diego,Point Loma Heights,268410,1,True,True,True,False,False,False,False,False,False,chain
Starbucks,['Coffee & Tea'],"(32.75139, -117.21716)",92110.0,$$,3.0,11,POINT (-117.21716 32.75139),CA,San Diego,San Diego,Point Loma Heights,268410,2,True,True,True,False,False,False,False,False,False,chain
